Time,Untitled,Untitled 1,Untitled 2,Untitled 3,Untitled 4,Untitled 5,Untitled 6,Untitled 7,Untitled 8,Untitled 9,Untitled 10,Untitled 11,Untitled 12
20/03/2024 09:58:14,35,0,"0,57547","0,744678","-0,398467","0,423833","3,976199","2,393985","3,077831","2,940406","-8,655253","0,796343","4038,564612"
20/03/2024 09:58:14,35,0,"0,579558","0,736329","-0,429191","0,382291","3,994106","2,290392","3,071489","2,949278","-8,64925","0,831851","4010,659099"
20/03/2024 09:58:14,35,0,"0,58326","0,71963","-0,367117","0,265107","4,065333","2,401459","3,076881","2,948852","-8,656088","0,797209","4004,557034"
20/03/2024 09:58:15,35,0,"0,531581","0,761614","-0,451471","0,212704","3,998699","2,25119","3,068471","2,945906","-8,641577","0,843666","3948,112056"
20/03/2024 09:58:15,35,0,"0,563746","0,781227","-0,548021","0,268704","4,05355","2,282849","3,077593","2,938631","-8,636504","0,84023","4035,065889"
20/03/2024 09:58:15,35,0,"0,57223","0,731367","-0,442637","0,380281","4,126974","2,406649","3,062774","2,933272","-8,647099","0,836538","3974,558166"
20/03/2024 09:58:15,35,0,"0,52595","0,739716","-0,440214","0,450387","3,955031","2,422946","3,072608","2,941435","-8,648511","0,848482","3959,411229"
20/03/2024 09:58:15,35,0,"0,575084","0,755548","-0,337175","0,409128","4,019435","2,273195","3,066436","2,938276","-8,6549","0,889063","4019,688362"
20/03/2024 09:58:15,35,0,"0,551944","0,730421","-0,425516","0,296211","4,092426","2,359662","3,074338","2,94541","-8,652974","0,836506","4338,270723"
20/03/2024 09:58:16,35,0,"0,533509","0,775004","-0,460071","0,205757","4,035111","2,391667","3,067216","2,943919","-8,680231","0,851114","4014,795036"
