Time,Frequencia CMB,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2
2024-03-20 11:26:41,60.0,0.5595703,0.7390137,-0.43477377,-0.9382324,10.104167,6.716797,3.1910808,3.0423176,-8.660156,0.85913086
2024-03-20 11:26:42,60.0,0.56026787,0.74232703,-0.45319477,-0.9350586,10.157366,6.7466516,3.202288,3.0580356,-8.646205,0.85163224
2024-03-20 11:26:43,60.0,0.5647786,0.76920575,-0.38012695,-0.9436035,10.011719,6.7486978,3.2047527,3.0527344,-8.640625,0.8607585
2024-03-20 11:26:44,60.0,0.5588379,0.72420245,-0.440389,-0.9354655,10.053386,6.780599,3.2001953,3.0592449,-8.6536455,0.86783856
2024-03-20 11:26:45,60.0,0.5601981,0.7453962,-0.43910435,-0.9422433,10.114955,6.754464,3.1975446,3.0535715,-8.6484375,0.8656529
2024-03-20 11:26:46,60.0,0.58528644,0.7688802,-0.43070474,-0.94091797,10.386719,6.685547,3.1741536,3.0520833,-8.649739,0.8409831
2024-03-20 11:26:47,60.0,0.5460612,0.7491048,-0.38264975,-0.94596356,9.994792,6.6777344,3.2034504,3.053711,-8.667969,0.86116534
2024-03-20 11:26:48,60.0,0.55826825,0.74438477,-0.4214681,-0.9326172,9.813802,6.750651,3.227539,3.0559895,-8.635417,0.8524577
2024-03-20 11:26:49,60.0,0.5791829,0.7613118,-0.45939127,-0.94466144,10.135417,6.7747397,3.1891277,3.0533855,-8.667969,0.8717448
2024-03-20 11:26:50,60.0,0.55582684,0.7375488,-0.42175293,-0.9387207,9.9453125,6.6373696,3.2073567,3.0498047,-8.667969,0.8703613
2024-03-20 11:26:51,60.0,0.5753581,0.7515462,-0.42500815,-0.9508464,10.0755205,6.7246094,3.2005208,3.055013,-8.661458,0.86083984
2024-03-20 11:26:52,60.0,0.55444336,0.74609375,-0.41263834,-0.9419759,10.123698,6.7089844,3.1897786,3.0491536,-8.649739,0.8613281
2024-03-20 11:26:53,60.0,0.54951984,0.7527669,-0.4341227,-0.93684894,10.1015625,6.7063804,3.1891277,3.054362,-8.654948,0.8577474
2024-03-20 11:26:54,60.0,0.5581868,0.75130206,-0.47583008,-0.93806964,10.157552,6.700521,3.2008464,3.0511067,-8.652344,0.84814453
2024-03-20 11:26:55,60.0,0.5686849,0.7465007,-0.42997232,-0.94596356,10.1536455,6.714193,3.194336,3.0494792,-8.65625,0.8776042
2024-03-20 11:26:56,60.0,0.5645345,0.73657227,-0.4427897,-0.9376628,10.066406,6.703776,3.2011719,3.0465496,-8.6588545,0.8736165
2024-03-20 11:26:57,60.0,0.56875,0.7519531,-0.46606445,-0.9416016,10.1875,6.8,3.1953125,3.0503907,-8.651563,0.84384763
2024-03-20 11:26:58,60.0,0.5671387,0.7595215,-0.4728597,-0.935791,10.1223955,6.705078,3.1868489,3.048177,-8.651042,0.8515625
2024-03-20 11:26:59,60.0,0.56518555,0.751709,-0.40600586,-0.93530273,10.136719,6.6888022,3.1982422,3.0507812,-8.647136,0.8486328
2024-03-20 11:27:00,60.0,0.55704755,0.75528973,-0.43273926,-0.93969727,10.098958,6.714193,3.1959636,3.0579426,-8.651042,0.8574219
2024-03-20 11:27:01,60.0,0.57851565,0.74492186,-0.4708008,-0.94091797,10.217188,6.703906,3.19375,3.0480468,-8.653125,0.88017577
2024-03-20 11:27:02,60.0,0.5641276,0.74104816,-0.4609375,-0.9346517,10.1692705,6.6998696,3.2001953,3.053711,-8.6692705,0.8535156
2024-03-20 11:27:03,60.0,0.54604495,0.72568357,-0.39716798,-0.9475586,9.825,6.7476563,3.2222657,3.0554688,-8.657812,0.8311523
2024-03-20 11:27:04,60.0,0.55875653,0.7522786,-0.44356284,-0.94539386,10.381511,6.673828,3.170573,3.061198,-8.670573,0.85701495
